"date","rir","customer","providers"
"2026-01-12","ripencc","AS201155","AS29551 AS30766"
"2026-01-12","ripencc","AS201281","AS34019 AS204092 AS208627"
"2026-01-12","ripencc","AS201376","AS0"
"2026-01-12","ripencc","AS201386","AS44324 AS53808 AS216299 AS216324"
"2026-01-12","ripencc","AS201713","AS206119"
"2026-01-12","ripencc","AS201911","AS41051"
"2026-01-12","ripencc","AS202010","AS0"
"2026-01-12","ripencc","AS202032","AS174 AS3356 AS5398 AS6730 AS6939 AS8220 AS9002"
"2026-01-12","ripencc","AS202113","AS553 AS8560 AS12843"
"2026-01-12","ripencc","AS202137","AS3212 AS5603"
"2026-01-12","ripencc","AS202161","AS15830"
"2026-01-12","ripencc","AS202197","AS48752"
"2026-01-12","ripencc","AS202214","AS29075"
"2026-01-12","ripencc","AS202354","AS203735 AS208324 AS210021"
"2026-01-12","ripencc","AS202359","AS44355"
"2026-01-12","ripencc","AS202361","AS197301"
"2026-01-12","ripencc","AS202532","AS34872 AS213640"
"2026-01-12","ripencc","AS202562","AS6939 AS12186 AS42615 AS51088 AS58299 AS200365"
"2026-01-12","ripencc","AS202585","AS37739 AS41051 AS42093 AS57866 AS200132 AS212895 AS215085"
"2026-01-12","ripencc","AS202673","AS174 AS3223 AS9002 AS34872 AS53667 AS56630 AS60068"
"2026-01-12","ripencc","AS202732","AS57575"
"2026-01-12","ripencc","AS202782","AS3204 AS10099 AS44324"
"2026-01-12","ripencc","AS202794","AS5405"
"2026-01-12","ripencc","AS202827","AS50124 AS212504"
"2026-01-12","ripencc","AS202902","AS209735"
"2026-01-12","ripencc","AS202939","AS6939 AS7720 AS14447 AS31898 AS34927 AS41051 AS44324 AS202662"
"2026-01-12","ripencc","AS202945","AS30781 AS34019 AS204092 AS208627"
"2026-01-12","ripencc","AS202981","AS53667"
"2026-01-12","ripencc","AS202986","AS30893 AS56655 AS61138 AS142064 AS152900 AS200461 AS208226 AS215467 AS400212"
"2026-01-12","ripencc","AS203019","AS212895"
"2026-01-12","ripencc","AS203031","AS154185 AS210440 AS213605"
"2026-01-12","ripencc","AS203038","AS3399 AS6939 AS21485 AS30893 AS215551"
"2026-01-12","ripencc","AS203059","AS34347 AS41327 AS205099"
"2026-01-12","ripencc","AS203135","AS43366 AS209390"
"2026-01-12","ripencc","AS203168","AS215172"
"2026-01-12","ripencc","AS203391","AS835 AS8728 AS8860 AS9678 AS12310 AS14315 AS15497 AS20473 AS22356 AS25369 AS30823 AS33333 AS35179 AS35661 AS36352 AS37153 AS37179 AS38001 AS39384 AS40994 AS42632 AS42708 AS42910 AS43350 AS49282 AS52025 AS54527 AS56655 AS59432 AS60068 AS60798 AS62563 AS63023 AS63213 AS132335 AS133219 AS136557 AS138997 AS201227 AS201814 AS206446 AS214354 AS263702 AS263812 AS394177 AS397423"
"2026-01-12","ripencc","AS203402","AS31898"
"2026-01-12","ripencc","AS203468","AS9121 AS34984"
"2026-01-12","ripencc","AS203587","AS15924 AS201086"
"2026-01-12","ripencc","AS203662","AS63473 AS141409 AS152900 AS215467"
"2026-01-12","ripencc","AS203729","AS6939 AS55207 AS200365"
"2026-01-12","ripencc","AS203786","AS174 AS9002"
"2026-01-12","ripencc","AS203843","AS6939 AS7720 AS17433 AS32595"
"2026-01-12","ripencc","AS203846","AS1299 AS49028"
"2026-01-12","ripencc","AS203868","AS6939 AS8772 AS34927 AS152368 AS209533 AS210475 AS212895 AS214481"
"2026-01-12","ripencc","AS203913","AS20473"
"2026-01-12","ripencc","AS203921","AS212238"
"2026-01-12","ripencc","AS204003","AS6939 AS8283 AS29632 AS34549 AS34927"
"2026-01-12","ripencc","AS204092","AS30781 AS34019"
"2026-01-12","ripencc","AS204104","AS31549 AS41881 AS42337 AS43754 AS62403 AS205647 AS211904"
"2026-01-12","ripencc","AS204150","AS47272 AS212895 AS215353"
"2026-01-12","ripencc","AS204211","AS174 AS6939 AS44324 AS53667 AS53808 AS151673 AS207529 AS210352 AS210773"
"2026-01-12","ripencc","AS204310","AS553 AS21473"
"2026-01-12","ripencc","AS204318","AS42615 AS206924 AS212232"
"2026-01-12","ripencc","AS204471","AS9002 AS41327 AS50877 AS62275"
"2026-01-12","ripencc","AS204518","AS198304"
"2026-01-12","ripencc","AS204653","AS44486"
"2026-01-12","ripencc","AS204680","AS553"
"2026-01-12","ripencc","AS204857","AS50224 AS59920 AS60841 AS400304"
"2026-01-12","ripencc","AS204911","AS1273 AS3320 AS5405 AS9002 AS50629"
"2026-01-12","ripencc","AS204931","AS34927 AS44103 AS60431"
"2026-01-12","ripencc","AS205071","AS24940 AS33891"
"2026-01-12","ripencc","AS205079","AS8283 AS34872 AS212895"
"2026-01-12","ripencc","AS205081","AS174 AS29119"
"2026-01-12","ripencc","AS205154","AS34927"
"2026-01-12","ripencc","AS205235","AS42541"
"2026-01-12","ripencc","AS205340","AS34984"
"2026-01-12","ripencc","AS205350","AS6461 AS41327"
"2026-01-12","ripencc","AS205369","AS6939 AS34927 AS41051 AS52025 AS207529 AS210440 AS212895"
"2026-01-12","ripencc","AS205479","AS174 AS1299 AS3170 AS26073"
"2026-01-12","ripencc","AS205514","AS52025"
"2026-01-12","ripencc","AS205603","AS38008 AS38074 AS59105 AS63798"
"2026-01-12","ripencc","AS205619","AS16019 AS28725"
"2026-01-12","ripencc","AS205789","AS200242 AS207960"
"2026-01-12","ripencc","AS205848","AS1299 AS6939 AS34549 AS34927 AS35133 AS37988 AS47272 AS52025 AS61138 AS208453 AS209022"
"2026-01-12","ripencc","AS205929","AS1299 AS6830 AS6939 AS34927 AS58299"
"2026-01-12","ripencc","AS205941","AS20473 AS23507 AS53356 AS57050 AS60602 AS60900 AS62553 AS208453 AS210464 AS212271 AS212895 AS213449 AS214480 AS214757 AS214809 AS215828"
"2026-01-12","ripencc","AS205966","AS50989"
"2026-01-12","ripencc","AS206033","AS13335 AS20473 AS52025 AS60068 AS137409 AS152565"
"2026-01-12","ripencc","AS206075","AS3257 AS3399 AS6204 AS6939"
"2026-01-12","ripencc","AS206125","AS6939 AS60841 AS199087"
"2026-01-12","ripencc","AS206155","AS3215 AS6939 AS57199 AS204092 AS209533"
"2026-01-12","ripencc","AS206218","AS8283 AS209845"
"2026-01-12","ripencc","AS206236","AS9136"
"2026-01-12","ripencc","AS206260","AS2116 AS34087"
"2026-01-12","ripencc","AS206271","AS60707 AS209533 AS212895"
"2026-01-12","ripencc","AS206345","AS12880 AS24631"
"2026-01-12","ripencc","AS206362","AS8194 AS12578"
"2026-01-12","ripencc","AS206392","AS20712 AS25160"
"2026-01-12","ripencc","AS206557","AS2116 AS6667"
"2026-01-12","ripencc","AS206600","AS3257 AS8194"
"2026-01-12","ripencc","AS206924","AS1299 AS3170 AS5511 AS6939 AS44684 AS44854 AS137409"
"2026-01-12","ripencc","AS206974","AS56595"
"2026-01-12","ripencc","AS207061","AS5405"
"2026-01-12","ripencc","AS207067","AS59595"
"2026-01-12","ripencc","AS207080","AS1299 AS3170 AS6939 AS8943 AS13335 AS42615"
"2026-01-12","ripencc","AS207113","AS6939 AS37739 AS328475 AS328578 AS328858 AS328977 AS329101 AS329183 AS329535 AS329539 AS329552"
"2026-01-12","ripencc","AS207487","AS8283 AS200132"
"2026-01-12","ripencc","AS207510","AS29670 AS34927 AS58299 AS207160"
"2026-01-12","ripencc","AS207529","AS6939 AS7720 AS17408 AS17433 AS34927 AS41051 AS44324 AS51087 AS53808 AS139317 AS140915 AS199310 AS210176 AS212895 AS213605 AS214439 AS216211"
"2026-01-12","ripencc","AS207616","AS835 AS49581 AS53667 AS136510 AS214668"
"2026-01-12","ripencc","AS207682","AS215085"
"2026-01-12","ripencc","AS207727","AS42541 AS205235"
"2026-01-12","ripencc","AS207745","AS35661"
"2026-01-12","ripencc","AS207833","AS49832"
"2026-01-12","ripencc","AS207841","AS44355 AS61049 AS137409"
"2026-01-12","ripencc","AS207879","AS62000"
"2026-01-12","ripencc","AS207960","AS6939 AS20473 AS34854 AS34927 AS44355 AS136620 AS202359 AS207968"
"2026-01-12","ripencc","AS207995","AS3257 AS3356 AS8676"
"2026-01-12","ripencc","AS208015","AS3320 AS8220 AS8881 AS34549 AS208016"
"2026-01-12","ripencc","AS208016","AS3320 AS8220 AS8881 AS34549"
"2026-01-12","ripencc","AS208018","AS41327"
"2026-01-12","ripencc","AS208059","AS20473 AS34872 AS34927 AS35661 AS41047 AS41051 AS53667 AS56381 AS206499 AS212895"
"2026-01-12","ripencc","AS208105","AS12297"
"2026-01-12","ripencc","AS208223","AS6939 AS14447 AS17408 AS18041 AS20473 AS27523 AS44324 AS53356 AS53808 AS58057 AS59105 AS209533 AS212895 AS215828 AS216324 AS393577"
"2026-01-12","ripencc","AS208249","AS42615 AS202562"
"2026-01-12","ripencc","AS208323","AS1764 AS47147"
"2026-01-12","ripencc","AS208327","AS44869 AS205235 AS207727"
"2026-01-12","ripencc","AS208395","AS9136"
"2026-01-12","ripencc","AS208437","AS6939 AS9002 AS41720"
"2026-01-12","ripencc","AS208453","AS3399 AS35133 AS60068"
"2026-01-12","ripencc","AS208460","AS20473 AS209533"
"2026-01-12","ripencc","AS208492","AS206345"
"2026-01-12","ripencc","AS208505","AS6939 AS20473 AS34927"
"2026-01-12","ripencc","AS208563","AS6939 AS34549 AS34854 AS34927 AS41051 AS58299 AS207960"
"2026-01-12","ripencc","AS208627","AS29075 AS34019 AS44097 AS204092 AS206165"
"2026-01-12","ripencc","AS208702","AS6939 AS34927"
"2026-01-12","ripencc","AS208754","AS6939 AS16926 AS20473 AS34927 AS44324 AS51087 AS212895"
"2026-01-12","ripencc","AS208790","AS47272 AS50338 AS198057 AS209533 AS212895 AS214757 AS214809"
"2026-01-12","ripencc","AS208824","AS44324 AS207841 AS209533 AS209735"
"2026-01-12","ripencc","AS208893","AS1299"
"2026-01-12","ripencc","AS208974","AS204680"
"2026-01-12","ripencc","AS208995","AS12578"
"2026-01-12","ripencc","AS209327","AS44869"
"2026-01-12","ripencc","AS209442","AS6821 AS50973"
"2026-01-12","ripencc","AS209559","AS44097 AS204092 AS206165 AS208627"
"2026-01-12","ripencc","AS209718","AS34927 AS209022"
"2026-01-12","ripencc","AS209735","AS6939 AS44355 AS207841"
"2026-01-12","ripencc","AS209807","AS6939 AS34927 AS58299"
"2026-01-12","ripencc","AS209844","AS56381"
"2026-01-12","ripencc","AS209845","AS8283 AS212635"
"2026-01-12","ripencc","AS209851","AS21299 AS197968"
"2026-01-12","ripencc","AS209857","AS207252 AS214915"
"2026-01-12","ripencc","AS209870","AS43861"
"2026-01-12","ripencc","AS209978","AS198825"
"2026-01-12","ripencc","AS210035","AS42184"
"2026-01-12","ripencc","AS210083","AS3257 AS3399 AS6939 AS400587"
"2026-01-12","ripencc","AS210099","AS42216"
"2026-01-12","ripencc","AS210118","AS60132"
"2026-01-12","ripencc","AS210213","AS8194"
"2026-01-12","ripencc","AS210312","AS4601"
"2026-01-12","ripencc","AS210352","AS7720 AS44324 AS53808 AS199310 AS211575 AS214439"
"2026-01-12","ripencc","AS210438","AS41051 AS48303 AS209533"
"2026-01-12","ripencc","AS210440","AS6939 AS154185 AS203031 AS213605"
"2026-01-12","ripencc","AS210464","AS6517 AS23507 AS59796 AS205941 AS212895 AS213669 AS213683 AS214809"
"2026-01-12","ripencc","AS210557","AS60068"
"2026-01-12","ripencc","AS210561","AS207960"
"2026-01-12","ripencc","AS210591","AS5518 AS8194 AS12578"
"2026-01-12","ripencc","AS210632","AS11967 AS34927"
"2026-01-12","ripencc","AS210649","AS8455"
"2026-01-12","ripencc","AS210715","AS209533"
"2026-01-12","ripencc","AS210732","AS6939 AS209768"
"2026-01-12","ripencc","AS210796","AS215147"
"2026-01-12","ripencc","AS210812","AS31898 AS44355 AS47272 AS209735"
"2026-01-12","ripencc","AS210861","AS15576 AS39040"
"2026-01-12","ripencc","AS210872","AS6661 AS6939 AS49624"
"2026-01-12","ripencc","AS211008","AS31898 AS34927 AS41051"
"2026-01-12","ripencc","AS211024","AS6939 AS8283 AS20473 AS34927"
"2026-01-12","ripencc","AS211038","AS210554"
"2026-01-12","ripencc","AS211113","AS39801"
"2026-01-12","ripencc","AS211153","AS205235"
"2026-01-12","ripencc","AS211184","AS6939 AS34927"
"2026-01-12","ripencc","AS211286","AS1273 AS3320 AS5405 AS9002 AS25291 AS47147 AS50629 AS58299 AS59645"
"2026-01-12","ripencc","AS211358","AS6517 AS6939 AS8772 AS16276 AS29632 AS33387 AS34927 AS41051 AS52025 AS152565 AS207841 AS209735 AS211288 AS212895 AS215638 AS215828 AS216324"
"2026-01-12","ripencc","AS211366","AS9049 AS62142"
"2026-01-12","ripencc","AS211453","AS1257 AS12552"
"2026-01-12","ripencc","AS211540","AS559 AS6730 AS13030"
"2026-01-12","ripencc","AS211571","AS212238"
"2026-01-12","ripencc","AS211575","AS6939 AS7720 AS31898 AS44324 AS53808 AS150289 AS210352 AS214439 AS215172"
"2026-01-12","ripencc","AS211633","AS1299 AS3356 AS6939"
"2026-01-12","ripencc","AS211671","AS20473 AS34872 AS34927 AS58212"
"2026-01-12","ripencc","AS211776","AS44306"
"2026-01-12","ripencc","AS212001","AS6939 AS45735 AS47311 AS58495 AS152368 AS152394"
"2026-01-12","ripencc","AS212068","AS6939 AS13237 AS62240 AS207960"
"2026-01-12","ripencc","AS212084","AS3399"
"2026-01-12","ripencc","AS212123","AS1299 AS6939 AS21700 AS34549 AS34854 AS34927 AS58299"
"2026-01-12","ripencc","AS212223","AS9150 AS39686"
"2026-01-12","ripencc","AS212234","AS50338 AS208790"
"2026-01-12","ripencc","AS212271","AS174 AS39120 AS49245 AS57142 AS216309"
"2026-01-12","ripencc","AS212485","AS1299 AS6939 AS25472 AS198477 AS206735"
"2026-01-12","ripencc","AS212557","AS0"
"2026-01-12","ripencc","AS212577","AS57050 AS212895"
"2026-01-12","ripencc","AS212635","AS8283 AS34927 AS50869"
"2026-01-12","ripencc","AS212674","AS0"
"2026-01-12","ripencc","AS212815","AS6939 AS39801 AS49434 AS62000"
"2026-01-12","ripencc","AS212855","AS8283 AS8298 AS41051 AS50869 AS200132 AS212895"
"2026-01-12","ripencc","AS212934","AS835 AS6939 AS34927 AS52025 AS52210 AS53667 AS61138 AS62513 AS209533 AS210667"
"2026-01-12","ripencc","AS213031","AS13287"
"2026-01-12","ripencc","AS213052","AS8283 AS31477 AS200132"
"2026-01-12","ripencc","AS213054","AS1299 AS3356 AS6939"
"2026-01-12","ripencc","AS213068","AS553 AS9136 AS34878"
"2026-01-12","ripencc","AS213158","AS2116 AS25400 AS41164"
"2026-01-12","ripencc","AS213279","AS6939 AS20473 AS34927 AS212027"
"2026-01-12","ripencc","AS213313","AS35280"
"2026-01-12","ripencc","AS213333","AS8283 AS209845"
"2026-01-12","ripencc","AS213418","AS59891"
"2026-01-12","ripencc","AS213422","AS34872 AS41051 AS209533 AS212895 AS214915"
"2026-01-12","ripencc","AS213423","AS34927 AS47526 AS212895 AS214915"
"2026-01-12","ripencc","AS213449","AS6939 AS11967 AS34872 AS34927 AS47536 AS52025 AS58087 AS63473 AS142064 AS203446 AS212895"
"2026-01-12","ripencc","AS213451","AS215638"
"2026-01-12","ripencc","AS213512","AS200462 AS213527"
"2026-01-12","ripencc","AS213525","AS8560 AS44355 AS207841"
"2026-01-12","ripencc","AS213527","AS174 AS6204 AS6939 AS30823 AS35133"
"2026-01-12","ripencc","AS213579","AS200462 AS213527"
"2026-01-12","ripencc","AS213605","AS6939 AS7720 AS17433 AS18041 AS18423 AS34927 AS44324 AS51087 AS53667 AS134823 AS154185 AS199310 AS203031 AS210440"
"2026-01-12","ripencc","AS213673","AS49418"
"2026-01-12","ripencc","AS213768","AS6939 AS34927 AS52025"
"2026-01-12","ripencc","AS213842","AS20562 AS24785 AS57866"
"2026-01-12","ripencc","AS213967","AS49245 AS212271"
"2026-01-12","ripencc","AS214017","AS5405"
"2026-01-12","ripencc","AS214079","AS58212 AS210457"
"2026-01-12","ripencc","AS214145","AS6939 AS34927 AS43754"
"2026-01-12","ripencc","AS214205","AS6939 AS34927 AS52025 AS205941 AS209533 AS212895 AS213413"
"2026-01-12","ripencc","AS214223","AS11967 AS34927 AS35661 AS47272 AS52025 AS212895"
"2026-01-12","ripencc","AS214380","AS1101 AS1103 AS6939 AS8283 AS44854 AS50869 AS200132 AS212635 AS212895"
"2026-01-12","ripencc","AS214443","AS9002 AS35836 AS41327 AS50877 AS61968 AS196959 AS202056"
"2026-01-12","ripencc","AS214449","AS43391"
"2026-01-12","ripencc","AS214495","AS53343"
"2026-01-12","ripencc","AS214498","AS16276 AS44355 AS207841"
"2026-01-12","ripencc","AS214503","AS20473 AS203038"
"2026-01-12","ripencc","AS214618","AS174 AS6939 AS13335 AS16509"
"2026-01-12","ripencc","AS214675","AS6939 AS9663 AS11967 AS34872 AS34927 AS38074 AS41051 AS63798 AS150369 AS209533 AS214757 AS215828 AS216324 AS270013"
"2026-01-12","ripencc","AS214701","AS20473 AS39351"
"2026-01-12","ripencc","AS214710","AS8478 AS25400 AS41164"
"2026-01-12","ripencc","AS214720","AS44324 AS53808"
"2026-01-12","ripencc","AS214749","AS34927 AS47272 AS52025 AS207841 AS209533 AS212895 AS214915 AS215638"
"2026-01-12","ripencc","AS214751","AS48434"
"2026-01-12","ripencc","AS214757","AS6939 AS34927 AS49127 AS50338 AS50917 AS60068 AS62553 AS142064 AS205941 AS208453 AS212895 AS214331 AS214809 AS215638"
"2026-01-12","ripencc","AS214768","AS6939 AS52025 AS207841 AS209735"
"2026-01-12","ripencc","AS214805","AS29049 AS49666 AS51889"
"2026-01-12","ripencc","AS214809","AS174 AS6204 AS6939 AS35133 AS50917 AS64289"
"2026-01-12","ripencc","AS214824","AS58224"
"2026-01-12","ripencc","AS214857","AS29049 AS49666 AS51889"
"2026-01-12","ripencc","AS214903","AS35489 AS39505"
"2026-01-12","ripencc","AS214906","AS24381 AS207252 AS209533 AS210633 AS212895"
"2026-01-12","ripencc","AS214915","AS3214 AS6939 AS24961 AS50629 AS207252"
"2026-01-12","ripencc","AS214955","AS20473 AS44324 AS53667 AS207529 AS213605"
"2026-01-12","ripencc","AS214958","AS8283"
"2026-01-12","ripencc","AS214976","AS23507 AS205941"
"2026-01-12","ripencc","AS215063","AS1257"
"2026-01-12","ripencc","AS215080","AS34872 AS41108"
"2026-01-12","ripencc","AS215084","AS6939 AS20473 AS34927 AS207841 AS212271 AS393577"
"2026-01-12","ripencc","AS215085","AS35133 AS42093 AS211588"
"2026-01-12","ripencc","AS215110","AS11967 AS205941 AS209533"
"2026-01-12","ripencc","AS215131","AS8283 AS34927"
"2026-01-12","ripencc","AS215134","AS34927 AS207841 AS209735"
"2026-01-12","ripencc","AS215147","AS34927 AS47263 AS205941 AS207252 AS210796 AS213413 AS215828"
"2026-01-12","ripencc","AS215163","AS200462"
"2026-01-12","ripencc","AS215171","AS8849 AS34927 AS44817 AS135659"
"2026-01-12","ripencc","AS215172","AS7720 AS20473 AS44324 AS53808 AS199310 AS206216 AS213605"
"2026-01-12","ripencc","AS215236","AS29670 AS59645"
"2026-01-12","ripencc","AS215248","AS5405 AS6204 AS8283 AS25091 AS37739 AS42093 AS50263 AS50917 AS52025 AS61049 AS64289 AS200132"
"2026-01-12","ripencc","AS215250","AS59645"
"2026-01-12","ripencc","AS215296","AS6204 AS8283 AS64289 AS200132 AS212895"
"2026-01-12","ripencc","AS215318","AS50917"
"2026-01-12","ripencc","AS215368","AS207841"
"2026-01-12","ripencc","AS215375","AS214138 AS215828"
"2026-01-12","ripencc","AS215379","AS141067 AS151544 AS203686 AS203868 AS209533 AS212895"
"2026-01-12","ripencc","AS215405","AS0"
"2026-01-12","ripencc","AS215467","AS3399 AS5511 AS6939 AS37988 AS59711 AS142064 AS208453 AS214354 AS263702 AS269070"
"2026-01-12","ripencc","AS215492","AS174 AS6939 AS16509"
"2026-01-12","ripencc","AS215510","AS31543 AS48362 AS58115"
"2026-01-12","ripencc","AS215536","AS211358"
"2026-01-12","ripencc","AS215593","AS48715 AS57027"
"2026-01-12","ripencc","AS215638","AS174 AS1299 AS6939 AS9002 AS13213"
"2026-01-12","ripencc","AS215666","AS207252 AS213413"
"2026-01-12","ripencc","AS215679","AS25184 AS43754 AS59796 AS61173"
"2026-01-12","ripencc","AS215685","AS1299 AS5405 AS6939 AS56382 AS62403 AS207252 AS213753"
"2026-01-12","ripencc","AS215737","AS8283 AS209533 AS212895"
"2026-01-12","ripencc","AS215756","AS42184"
"2026-01-12","ripencc","AS215782","AS1299 AS3356"
"2026-01-12","ripencc","AS215828","AS1299 AS6204 AS6939 AS34927 AS51202 AS59796 AS62255 AS64289 AS207841 AS209735 AS211358 AS393577"
"2026-01-12","ripencc","AS215842","AS6939 AS8283 AS34927 AS41051 AS50869 AS202585 AS212895"
"2026-01-12","ripencc","AS215849","AS215375 AS215828"
"2026-01-12","ripencc","AS215957","AS13287"
"2026-01-12","ripencc","AS215960","AS206075"
"2026-01-12","ripencc","AS215980","AS8772 AS29632 AS41051 AS209533"
"2026-01-12","ripencc","AS215990","AS209533"
"2026-01-12","ripencc","AS216107","AS6939 AS16509 AS20473 AS21738 AS31898 AS37988 AS211588"
"2026-01-12","ripencc","AS216141","AS47272"
"2026-01-12","ripencc","AS216164","AS212271"
"2026-01-12","ripencc","AS216299","AS6939 AS7720 AS17433 AS27523 AS44324 AS52025 AS53667 AS53808 AS201386 AS207529 AS209533 AS209554 AS213605"
"2026-01-12","ripencc","AS216333","AS174 AS6939 AS50673 AS50917"
"2026-01-12","ripencc","AS216375","AS8849 AS34927 AS44817 AS135659"
"2026-01-12","ripencc","AS216426","AS206276"
"2026-01-12","ripencc","AS216441","AS58299 AS59645"
"2026-01-13","arin","AS11358","AS835 AS6939 AS34927"
"2026-01-13","arin","AS11967","AS835 AS1299 AS6939 AS34872 AS34927 AS50917 AS58057 AS214809 AS215828"
"2026-01-13","arin","AS13317","AS46475 AS212895 AS399646"
"2026-01-13","arin","AS16909","AS6939 AS20473 AS41051 AS47272 AS52025 AS53667 AS214481 AS401507"
"2026-01-13","arin","AS23506","AS0"
"2026-01-13","arin","AS23507","AS1002 AS20473 AS204044 AS205941 AS210464 AS213669 AS213683"
"2026-01-13","arin","AS30581","AS47778 AS397958"
"2026-01-13","arin","AS40544","AS924 AS6939 AS12186 AS52025"
"2026-01-13","arin","AS40929","AS917 AS14447 AS17408 AS20473 AS23961 AS44324 AS47272 AS53808 AS57695 AS203314 AS207529 AS214439"
"2026-01-13","arin","AS47272","AS174 AS835 AS924 AS1299 AS3257 AS6830 AS6939 AS16276 AS20473 AS34927 AS35133 AS41051 AS48070 AS50917 AS52025 AS61049 AS61138 AS64289 AS212514 AS215638 AS400587"
"2026-01-13","arin","AS52210","AS174 AS835 AS6939 AS52025 AS62513 AS210667"
"2026-01-13","arin","AS53343","AS3204 AS6939 AS7720 AS21700 AS26006 AS32595 AS44324 AS47272 AS47741 AS59105 AS204844 AS207841 AS209735 AS393577 AS394177 AS400587"
"2026-01-13","arin","AS53808","AS26042 AS44324 AS48266 AS51847 AS204044 AS214439"
"2026-01-13","arin","AS54148","AS835 AS924 AS6939 AS20473 AS21738 AS34927 AS37988 AS44355 AS47272 AS52025 AS53616 AS53667 AS137409 AS207841 AS209022 AS209735 AS210475 AS400212 AS400587"
"2026-01-13","arin","AS54218","AS917 AS16509 AS35487 AS37988 AS53667 AS57196 AS57695 AS59678 AS137409"
"2026-01-13","arin","AS54286","AS32595 AS46475 AS212895"
"2026-01-13","arin","AS198304","AS44324"
"2026-01-13","arin","AS200351","AS6939 AS54148"
"2026-01-13","arin","AS393577","AS174 AS1299 AS6939 AS32097 AS137409"
"2026-01-13","arin","AS396064","AS5405 AS6204 AS8283 AS25091 AS37739 AS42093 AS50263 AS50917 AS52025 AS61049 AS64289 AS200132"
